"annotation_status","annotation_priority","JID","decision_year","court","JTITLE","JCASE","JNO","JDATE","json_file","contract_price","delay_days","claimed_penalty","allowed_penalty","remaining_ratio","reduction_rate","reduction_bucket","target_quality","x_log_contract_price","x_log_claimed_penalty","x_claim_to_contract_ratio","x_delay_days","x_penalty_per_delay_day","x_issue_owner_fault","x_issue_contractor_fault","x_issue_extension_request","x_issue_actual_damage_unclear","x_issue_partial_completion","x_issue_used_by_owner","x_ai_issue_owner_fault","x_ai_issue_contractor_fault","x_ai_issue_extension_request","x_ai_issue_actual_damage_unclear","x_ai_issue_partial_completion","x_ai_issue_used_by_owner","x_money_candidate_count","x_delay_candidate_count","x_relevance_score","x_penalty_term_count","x_delay_term_count","x_strong_reduction_term_count","x_has_mfa_252","x_has_discretion","x_has_over_high"
"needs_manual_review","79","TCHV,112,建上,55,20240918,1","2024","臺灣高等法院臺中分院民事","變更設計展延工期管理費及損害賠償等","建上","55","20240918","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202409/臺灣高等法院臺中分院民事/TCHV,112,建上,55,20240918,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","35","12","361","2","4","4","1","0","1"
"needs_manual_review","80","TPDV,112,建,171,20240913,2","2024","臺灣臺北地方法院民事","給付工程違約金","建","171","20240913","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202409/臺灣臺北地方法院民事/TPDV,112,建,171,20240913,2.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","32","12","309","2","4","4","0","1","1"
"needs_manual_review","81","TPDV,107,建,240,20240913,1","2024","臺灣臺北地方法院民事","給付工程款","建","240","20240913","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202409/臺灣臺北地方法院民事/TPDV,107,建,240,20240913,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","36","12","292","2","5","1","0","0","1"
"needs_manual_review","82","TPDV,112,建,47,20240906,1","2024","臺灣臺北地方法院民事","損害賠償等","建","47","20240906","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202409/臺灣臺北地方法院民事/TPDV,112,建,47,20240906,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","14","12","291","2","4","4","1","1","1"
"needs_manual_review","83","SLDV,112,建,44,20240924,1","2024","臺灣士林地方法院民事","給付工程款","建","44","20240924","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202409/臺灣士林地方法院民事/SLDV,112,建,44,20240924,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","16","12","266","2","4","3","1","1","1"
"needs_manual_review","84","TCHV,112,建上更一,36,20240925,1","2024","臺灣高等法院臺中分院民事","給付工程款","建上更一","36","20240925","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202409/臺灣高等法院臺中分院民事/TCHV,112,建上更一,36,20240925,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","35","12","218","2","3","1","0","0","1"
"needs_manual_review","85","TCDV,111,建,99,20241025,1","2024","臺灣臺中地方法院民事","給付工程款等","建","99","20241025","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202410/臺灣臺中地方法院民事/TCDV,111,建,99,20241025,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","2","12","290","2","5","3","0","1","1"
"needs_manual_review","86","CYDV,109,建,13,20241118,6","2024","臺灣嘉義地方法院民事","給付工程款","建","13","20241118","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202411/臺灣嘉義地方法院民事/CYDV,109,建,13,20241118,6.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","36","12","280","2","4","3","1","0","1"
"needs_manual_review","87","TCHV,111,建上,84,20241210,1","2024","臺灣高等法院臺中分院民事","損害賠償等","建上","84","20241210","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202412/臺灣高等法院臺中分院民事/TCHV,111,建上,84,20241210,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","33","11","302","2","2","4","1","1","1"
"needs_manual_review","88","SCDV,113,建,6,20241231,1","2024","臺灣新竹地方法院民事","給付工程款","建","6","20241231","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202412/臺灣新竹地方法院民事/SCDV,113,建,6,20241231,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","22","12","265","2","4","3","1","1","1"
"needs_manual_review","89","TCDV,112,建,14,20250122,1","2025","臺灣臺中地方法院民事","請求工程款","建","14","20250122","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202501/臺灣臺中地方法院民事/TCDV,112,建,14,20250122,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","36","12","507","2","4","4","0","1","0"
"needs_manual_review","90","TNHV,112,建上,25,20250213,1","2025","臺灣高等法院臺南分院民事","給付工程款","建上","25","20250213","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202502/臺灣高等法院臺南分院民事/TNHV,112,建上,25,20250213,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","21","12","368","2","5","3","1","1","0"
"needs_manual_review","91","KSHV,112,建上,5,20250226,2","2025","臺灣高等法院高雄分院民事","給付工程款","建上","5","20250226","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202502/臺灣高等法院高雄分院民事/KSHV,112,建上,5,20250226,2.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","33","12","347","2","4","4","1","1","1"
"needs_manual_review","92","KSDV,112,訴,602,20250227,1","2025","臺灣高雄地方法院民事","給付承攬報酬","訴","602","20250227","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202502/臺灣高雄地方法院民事/KSDV,112,訴,602,20250227,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","31","12","295","2","2","4","0","1","1"
"needs_manual_review","93","KMHV,110,重上,3,20250221,2","2025","福建高等法院金門分院民事","給付工程款","重上","3","20250221","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202502/福建高等法院金門分院民事/KMHV,110,重上,3,20250221,2.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","31","12","286","2","5","2","0","1","1"
"needs_manual_review","94","CYDV,110,建,34,20250317,1","2025","臺灣嘉義地方法院民事","給付工程款","建","34","20250317","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202503/臺灣嘉義地方法院民事/CYDV,110,建,34,20250317,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","36","12","334","2","5","4","1","1","1"
"needs_manual_review","95","TPHV,112,重上更一,108,20250319,1","2025","臺灣高等法院民事","給付工程款等","重上更一","108","20250319","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202503/臺灣高等法院民事/TPHV,112,重上更一,108,20250319,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","36","12","266","2","5","3","1","1","1"
"needs_manual_review","96","TPDV,112,建,114,20250430,1","2025","臺灣臺北地方法院民事","給付工程款等","建","114","20250430","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202504/臺灣臺北地方法院民事/TPDV,112,建,114,20250430,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","33","12","398","2","5","3","1","1","0"
"needs_manual_review","97","TPHV,109,建上,85,20250422,1","2025","臺灣高等法院民事","給付工程款","建上","85","20250422","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202504/臺灣高等法院民事/TPHV,109,建上,85,20250422,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","29","12","370","2","5","4","0","1","1"
"needs_manual_review","98","TPHV,107,建上,3,20250408,1","2025","臺灣高等法院民事","給付工程款等","建上","3","20250408","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202504/臺灣高等法院民事/TPHV,107,建上,3,20250408,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","36","12","306","2","5","4","0","1","1"
"needs_manual_review","99","ULDV,112,建,10,20250529,1","2025","臺灣雲林地方法院民事","給付工程款","建","10","20250529","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202505/臺灣雲林地方法院民事/ULDV,112,建,10,20250529,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","30","0","343","1","1","4","0","1","1"
"needs_manual_review","100","TNHV,113,建上,14,20250508,1","2025","臺灣高等法院臺南分院民事","給付工程款","建上","14","20250508","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202505/臺灣高等法院臺南分院民事/TNHV,113,建上,14,20250508,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","27","12","321","2","5","4","1","1","1"
"needs_manual_review","101","ULDV,113,建,3,20250620,2","2025","臺灣雲林地方法院民事","給付工程款","建","3","20250620","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202506/臺灣雲林地方法院民事/ULDV,113,建,3,20250620,2.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","36","12","610","2","6","4","1","1","1"
"needs_manual_review","102","CHDV,111,建,48,20250619,1","2025","臺灣彰化地方法院民事","給付工程款","建","48","20250619","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202506/臺灣彰化地方法院民事/CHDV,111,建,48,20250619,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","28","12","477","2","5","4","1","0","1"
"needs_manual_review","103","ULDV,113,建,10,20250630,1","2025","臺灣雲林地方法院民事","給付工程款","建","10","20250630","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202506/臺灣雲林地方法院民事/ULDV,113,建,10,20250630,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","33","12","308","2","4","4","1","1","1"
"needs_manual_review","104","TPHV,113,建上,46,20250610,1","2025","臺灣高等法院民事","返還違約金","建上","46","20250610","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202506/臺灣高等法院民事/TPHV,113,建上,46,20250610,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","22","12","285","2","4","4","1","1","1"
"needs_manual_review","105","PCDV,113,訴,1122,20250731,1","2025","臺灣新北地方法院民事","給付工程款","訴","1122","20250731","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202507/臺灣新北地方法院民事/PCDV,113,訴,1122,20250731,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","36","12","305","2","3","4","0","0","1"
"needs_manual_review","106","TPDV,114,建,6,20250912,1","2025","臺灣臺北地方法院民事","返還不當得利","建","6","20250912","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202509/臺灣臺北地方法院民事/TPDV,114,建,6,20250912,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","25","12","421","2","4","4","1","1","1"
"needs_manual_review","107","TCDV,110,建,45,20250912,2","2025","臺灣臺中地方法院民事","給付工程款","建","45","20250912","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202509/臺灣臺中地方法院民事/TCDV,110,建,45,20250912,2.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","36","12","341","2","4","2","0","1","1"
"needs_manual_review","108","TPDV,113,建,253,20251022,1","2025","臺灣臺北地方法院民事","返還不當得利","建","253","20251022","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202510/臺灣臺北地方法院民事/TPDV,113,建,253,20251022,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","28","12","509","2","5","3","1","1","1"
"needs_manual_review","109","TCDV,110,建,70,20251128,1","2025","臺灣臺中地方法院民事","給付承攬報酬等","建","70","20251128","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202511/臺灣臺中地方法院民事/TCDV,110,建,70,20251128,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","36","12","502","2","4","4","1","1","1"
"needs_manual_review","110","TNDV,113,訴,1627,20251121,1","2025","臺灣臺南地方法院民事","給付工程款","訴","1627","20251121","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202511/臺灣臺南地方法院民事/TNDV,113,訴,1627,20251121,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","30","12","341","2","5","4","1","1","1"
"needs_manual_review","111","CHDV,111,建,49,20251126,1","2025","臺灣彰化地方法院民事","給付工程款","建","49","20251126","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202511/臺灣彰化地方法院民事/CHDV,111,建,49,20251126,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","36","12","320","2","4","4","1","1","1"
"needs_manual_review","112","TNHV,110,建上,18,20251226,1","2025","臺灣高等法院臺南分院民事","給付工程款","建上","18","20251226","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202512/臺灣高等法院臺南分院民事/TNHV,110,建上,18,20251226,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","23","12","444","2","5","4","0","1","1"
"needs_manual_review","113","CYDV,114,重訴,12,20251230,1","2025","臺灣嘉義地方法院民事","返還履約保證金","重訴","12","20251230","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202512/臺灣嘉義地方法院民事/CYDV,114,重訴,12,20251230,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","31","12","417","1","4","4","0","1","1"
"needs_manual_review","114","TPDV,113,建,266,20251224,4","2025","臺灣臺北地方法院民事","返還違約金等","建","266","20251224","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202512/臺灣臺北地方法院民事/TPDV,113,建,266,20251224,4.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","30","1","319","2","3","4","1","1","1"
"needs_manual_review","115","KSHV,114,上,88,20251217,1","2025","臺灣高等法院高雄分院民事","給付承攬報酬","上","88","20251217","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202512/臺灣高等法院高雄分院民事/KSHV,114,上,88,20251217,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","31","9","275","2","2","4","1","1","1"
"needs_manual_review","116","KSDV,109,建,81,20260213,1","2026","臺灣高雄地方法院民事","給付工程款","建","81","20260213","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202602/臺灣高雄地方法院民事/KSDV,109,建,81,20260213,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","36","12","351","2","5","4","0","1","1"
"needs_manual_review","117","TPHV,113,重上,4,20260429,1","2026","臺灣高等法院民事","履行契約","重上","4","20260429","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202604/臺灣高等法院民事/TPHV,113,重上,4,20260429,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","25","12","517","2","3","4","0","1","1"
"needs_manual_review","118","KSHV,107,建上,26,20260415,2","2026","臺灣高等法院高雄分院民事","返還不當得利等","建上","26","20260415","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202604/臺灣高等法院高雄分院民事/KSHV,107,建上,26,20260415,2.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","32","12","397","2","5","4","0","1","1"
"needs_manual_review","119","TPDV,113,建,132,20260424,2","2026","臺灣臺北地方法院民事","給付承攬報酬","建","132","20260424","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202604/臺灣臺北地方法院民事/TPDV,113,建,132,20260424,2.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","31","12","293","2","5","3","0","1","1"
"needs_manual_review","120","TPDV,113,建,272,20260409,1","2026","臺灣臺北地方法院民事","履行契約等","建","272","20260409","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202604/臺灣臺北地方法院民事/TPDV,113,建,272,20260409,1.json","","","","","","","","missing_claimed_or_allowed_penalty","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","25","12","248","2","4","3","0","1","1"
